,year,bank,tractrat,income,bocreditscore,ltv,amount,rate,zip,city
5843,2018,Cincinnati,1.7761,50664,5,0.8,236000,0.0463,81005,Pueblo
5844,2018,Cincinnati,1.7761,50664,5,0.8,236000,0.0463,81004,Pueblo
5845,2018,Cincinnati,1.7761,50664,5,0.8,236000,0.0463,81003,Pueblo
5846,2018,Cincinnati,1.7761,50664,5,0.8,236000,0.0463,81001,Pueblo
5847,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81019,Colorado City
5848,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81069,Rye
5849,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81025,Boone
5850,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81023,Beulah
5851,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81022,Avondale
5852,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81008,Pueblo
5853,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81007,Pueblo
5854,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81006,Pueblo
5855,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81005,Pueblo
5856,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81004,Pueblo
5857,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81003,Pueblo
5858,2018,Cincinnati,1.1632,90000,5,0.94,294000,0.045,81001,Pueblo
5859,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81019,Colorado City
5860,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81069,Rye
5861,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81025,Boone
5862,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81023,Beulah
5863,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81022,Avondale
5864,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81008,Pueblo
5865,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81007,Pueblo
5866,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81006,Pueblo
5867,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81005,Pueblo
5868,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81004,Pueblo
5869,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81003,Pueblo
5870,2018,Atlanta,1.1242,83208,5,1.04,287174,0.0488,81001,Pueblo
5871,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81019,Colorado City
5872,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81069,Rye
5873,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81025,Boone
5874,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81023,Beulah
5875,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81022,Avondale
5876,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81008,Pueblo
5877,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81007,Pueblo
5878,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81006,Pueblo
5879,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81005,Pueblo
5880,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81004,Pueblo
5881,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81003,Pueblo
5882,2018,Chicago,1.1242,96816,5,0.6,146116,0.045,81001,Pueblo
5883,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81019,Colorado City
5884,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81069,Rye
5885,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81025,Boone
5886,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81023,Beulah
5887,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81022,Avondale
5888,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81008,Pueblo
5889,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81007,Pueblo
5890,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81006,Pueblo
5891,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81005,Pueblo
5892,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81004,Pueblo
5893,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81003,Pueblo
5894,2018,Cincinnati,1.7761,125205,4,0.8,248720,0.0488,81001,Pueblo
5895,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81019,Colorado City
5896,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81069,Rye
5897,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81025,Boone
5898,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81023,Beulah
5899,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81022,Avondale
5900,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81008,Pueblo
5901,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81007,Pueblo
5902,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81006,Pueblo
5903,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81005,Pueblo
5904,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81004,Pueblo
5905,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81003,Pueblo
5906,2018,Cincinnati,0.6814,64260,5,0.8,224672,0.0463,81001,Pueblo
5907,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81019,Colorado City
5908,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81069,Rye
5909,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81025,Boone
5910,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81023,Beulah
5911,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81022,Avondale
5912,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81008,Pueblo
5913,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81007,Pueblo
5914,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81006,Pueblo
5915,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81005,Pueblo
5916,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81004,Pueblo
5917,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81003,Pueblo
5918,2018,Cincinnati,1.7761,79920,5,0.8,323696,0.0463,81001,Pueblo
5919,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81019,Colorado City
5920,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81069,Rye
5921,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81025,Boone
5922,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81023,Beulah
5923,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81022,Avondale
5924,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81008,Pueblo
5925,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81007,Pueblo
5926,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81006,Pueblo
5927,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81005,Pueblo
5928,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81004,Pueblo
5929,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81003,Pueblo
5930,2018,Dallas,1.2853,149760,5,0.79,177900,0.0438,81001,Pueblo
5931,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81019,Colorado City
5932,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81069,Rye
5933,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81025,Boone
5934,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81023,Beulah
5935,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81022,Avondale
5936,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81008,Pueblo
5937,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81007,Pueblo
5938,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81006,Pueblo
5939,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81005,Pueblo
5940,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81004,Pueblo
5941,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81003,Pueblo
5942,2018,Cincinnati,1.0547,378432,5,0.8,391200,0.0463,81001,Pueblo
5943,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81019,Colorado City
5944,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81069,Rye
5945,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81025,Boone
5946,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81023,Beulah
5947,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81022,Avondale
5948,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81008,Pueblo
5949,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81007,Pueblo
5950,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81006,Pueblo
5951,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81005,Pueblo
5952,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81004,Pueblo
5953,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81003,Pueblo
5954,2018,Dallas,0.6053,43776,5,0.93,184000,0.0488,81001,Pueblo
5955,2018,Indianapolis,0.79,49420,5,0.54,93500,0.0488,80498,Silverthorne
5956,2018,Indianapolis,0.79,49420,5,0.54,93500,0.0488,80424,Breckenridge
5957,2018,Indianapolis,0.79,49420,5,0.54,93500,0.0488,80497,Silverthorne
5958,2018,Indianapolis,0.79,49420,5,0.54,93500,0.0488,80435,Dillon
5959,2018,Indianapolis,0.79,49420,5,0.54,93500,0.0488,80443,Frisco
5960,2018,Chicago,1.1311,146733,5,0.8,206400,0.0413,80498,Silverthorne
5961,2018,Chicago,1.1311,146733,5,0.8,206400,0.0413,80424,Breckenridge
5962,2018,Chicago,1.1311,146733,5,0.8,206400,0.0413,80497,Silverthorne
5963,2018,Chicago,1.1311,146733,5,0.8,206400,0.0413,80435,Dillon
5964,2018,Chicago,1.1311,146733,5,0.8,206400,0.0413,80443,Frisco
5965,2016,Des Moines,0.8839,48807,4,0.95,51300,0.03,80860,Victor
5966,2016,Des Moines,0.8839,48807,4,0.95,51300,0.03,80813,Cripple Creek
5967,2016,Des Moines,0.8839,48807,4,0.95,51300,0.03,80814,Divide
5968,2016,Des Moines,0.8839,48807,4,0.95,51300,0.03,80816,Florissant
5969,2016,Des Moines,0.8839,48807,4,0.95,51300,0.03,80863,Woodland Park
5970,2016,Des Moines,1.1371,157816,5,0.72,180800,0.0338,80860,Victor
5971,2016,Des Moines,1.1371,157816,5,0.72,180800,0.0338,80813,Cripple Creek
5972,2016,Des Moines,1.1371,157816,5,0.72,180800,0.0338,80814,Divide
5973,2016,Des Moines,1.1371,157816,5,0.72,180800,0.0338,80816,Florissant
5974,2016,Des Moines,1.1371,157816,5,0.72,180800,0.0338,80863,Woodland Park
5975,2018,Des Moines,0.9626,84927,4,0.8,67200,0.0438,80860,Victor
5976,2018,Des Moines,0.9626,84927,4,0.8,67200,0.0438,80813,Cripple Creek
5977,2018,Des Moines,0.9626,84927,4,0.8,67200,0.0438,80814,Divide
5978,2018,Des Moines,0.9626,84927,4,0.8,67200,0.0438,80816,Florissant
5979,2018,Des Moines,0.9626,84927,4,0.8,67200,0.0438,80863,Woodland Park
5980,2018,Des Moines,1.0108,29702,4,0.7,52000,0.0375,80860,Victor
5981,2018,Des Moines,1.0108,29702,4,0.7,52000,0.0375,80813,Cripple Creek
5982,2018,Des Moines,1.0108,29702,4,0.7,52000,0.0375,80814,Divide
5983,2018,Des Moines,1.0108,29702,4,0.7,52000,0.0375,80816,Florissant
5984,2018,Des Moines,1.0108,29702,4,0.7,52000,0.0375,80863,Woodland Park
5985,2018,Des Moines,1.0742,57990,5,0.8,147200,0.0438,80860,Victor
5986,2018,Des Moines,1.0742,57990,5,0.8,147200,0.0438,80813,Cripple Creek
5987,2018,Des Moines,1.0742,57990,5,0.8,147200,0.0438,80814,Divide
5988,2018,Des Moines,1.0742,57990,5,0.8,147200,0.0438,80816,Florissant
5989,2018,Des Moines,1.0742,57990,5,0.8,147200,0.0438,80863,Woodland Park
5990,2018,Atlanta,0.7616,102828,3,0.79,200000,0.0438,80743,Otis
5991,2018,Atlanta,0.7616,102828,3,0.79,200000,0.0438,80720,Akron
5992,2018,Atlanta,0.7616,102828,3,0.79,200000,0.0438,80740,Lindon
5993,2018,Atlanta,0.7616,102828,3,0.79,200000,0.0438,80757,Woodrow
5994,2018,Atlanta,0.7616,102828,3,0.79,200000,0.0438,80801,Anton
5995,2018,Atlanta,0.7616,102828,3,0.79,200000,0.0438,80812,Cope
5996,2018,Cincinnati,0.6449,88834,4,0.63,267000,0.0425,80743,Otis
5997,2018,Cincinnati,0.6449,88834,4,0.63,267000,0.0425,80720,Akron
5998,2018,Cincinnati,0.6449,88834,4,0.63,267000,0.0425,80740,Lindon
5999,2018,Cincinnati,0.6449,88834,4,0.63,267000,0.0425,80757,Woodrow
6000,2018,Cincinnati,0.6449,88834,4,0.63,267000,0.0425,80801,Anton
6001,2018,Cincinnati,0.6449,88834,4,0.63,267000,0.0425,80812,Cope
6002,2016,Cincinnati,0.7562,96960,5,0.72,223000,0.0363,80743,Otis
6003,2016,Cincinnati,0.7562,96960,5,0.72,223000,0.0363,80720,Akron
6004,2016,Cincinnati,0.7562,96960,5,0.72,223000,0.0363,80740,Lindon
6005,2016,Cincinnati,0.7562,96960,5,0.72,223000,0.0363,80757,Woodrow
6006,2016,Cincinnati,0.7562,96960,5,0.72,223000,0.0363,80801,Anton
6007,2016,Cincinnati,0.7562,96960,5,0.72,223000,0.0363,80812,Cope
6008,2016,Cincinnati,0.703,124008,5,0.84,312450,0.0388,80743,Otis
6009,2016,Cincinnati,0.703,124008,5,0.84,312450,0.0388,80720,Akron
6010,2016,Cincinnati,0.703,124008,5,0.84,312450,0.0388,80740,Lindon
6011,2016,Cincinnati,0.703,124008,5,0.84,312450,0.0388,80757,Woodrow
6012,2016,Cincinnati,0.703,124008,5,0.84,312450,0.0388,80801,Anton
6013,2016,Cincinnati,0.703,124008,5,0.84,312450,0.0388,80812,Cope
6014,2016,Cincinnati,0.7562,82440,5,0.72,115000,0.0338,80743,Otis
6015,2016,Cincinnati,0.7562,82440,5,0.72,115000,0.0338,80720,Akron
6016,2016,Cincinnati,0.7562,82440,5,0.72,115000,0.0338,80740,Lindon
6017,2016,Cincinnati,0.7562,82440,5,0.72,115000,0.0338,80757,Woodrow
6018,2016,Cincinnati,0.7562,82440,5,0.72,115000,0.0338,80801,Anton
6019,2016,Cincinnati,0.7562,82440,5,0.72,115000,0.0338,80812,Cope
6020,2016,Cincinnati,0.7562,63792,5,0.69,216028,0.0388,80743,Otis
6021,2016,Cincinnati,0.7562,63792,5,0.69,216028,0.0388,80720,Akron
6022,2016,Cincinnati,0.7562,63792,5,0.69,216028,0.0388,80740,Lindon
6023,2016,Cincinnati,0.7562,63792,5,0.69,216028,0.0388,80757,Woodrow
6024,2016,Cincinnati,0.7562,63792,5,0.69,216028,0.0388,80801,Anton
6025,2016,Cincinnati,0.7562,63792,5,0.69,216028,0.0388,80812,Cope
6026,2016,Cincinnati,0.6188,199992,5,0.85,191250,0.0375,80743,Otis
6027,2016,Cincinnati,0.6188,199992,5,0.85,191250,0.0375,80720,Akron
6028,2016,Cincinnati,0.6188,199992,5,0.85,191250,0.0375,80740,Lindon
6029,2016,Cincinnati,0.6188,199992,5,0.85,191250,0.0375,80757,Woodrow
6030,2016,Cincinnati,0.6188,199992,5,0.85,191250,0.0375,80801,Anton
6031,2016,Cincinnati,0.6188,199992,5,0.85,191250,0.0375,80812,Cope
6032,2016,Cincinnati,0.703,57384,5,0.66,155084,0.04,80743,Otis
6033,2016,Cincinnati,0.703,57384,5,0.66,155084,0.04,80720,Akron
6034,2016,Cincinnati,0.703,57384,5,0.66,155084,0.04,80740,Lindon
6035,2016,Cincinnati,0.703,57384,5,0.66,155084,0.04,80757,Woodrow
6036,2016,Cincinnati,0.703,57384,5,0.66,155084,0.04,80801,Anton
6037,2016,Cincinnati,0.703,57384,5,0.66,155084,0.04,80812,Cope
6038,2016,Cincinnati,0.7562,128328,4,0.75,145000,0.035,80743,Otis
6039,2016,Cincinnati,0.7562,128328,4,0.75,145000,0.035,80720,Akron
6040,2016,Cincinnati,0.7562,128328,4,0.75,145000,0.035,80740,Lindon
6041,2016,Cincinnati,0.7562,128328,4,0.75,145000,0.035,80757,Woodrow
6042,2016,Cincinnati,0.7562,128328,4,0.75,145000,0.035,80801,Anton
6043,2016,Cincinnati,0.7562,128328,4,0.75,145000,0.035,80812,Cope
6044,2016,Cincinnati,0.6188,132180,5,0.8,198400,0.0338,80743,Otis
6045,2016,Cincinnati,0.6188,132180,5,0.8,198400,0.0338,80720,Akron
6046,2016,Cincinnati,0.6188,132180,5,0.8,198400,0.0338,80740,Lindon
6047,2016,Cincinnati,0.6188,132180,5,0.8,198400,0.0338,80757,Woodrow
6048,2016,Cincinnati,0.6188,132180,5,0.8,198400,0.0338,80801,Anton
6049,2016,Cincinnati,0.6188,132180,5,0.8,198400,0.0338,80812,Cope
6050,2016,Cincinnati,0.6188,50000,4,0.8,164455,0.0363,80743,Otis
6051,2016,Cincinnati,0.6188,50000,4,0.8,164455,0.0363,80720,Akron
6052,2016,Cincinnati,0.6188,50000,4,0.8,164455,0.0363,80740,Lindon
6053,2016,Cincinnati,0.6188,50000,4,0.8,164455,0.0363,80757,Woodrow
6054,2016,Cincinnati,0.6188,50000,4,0.8,164455,0.0363,80801,Anton
6055,2016,Cincinnati,0.6188,50000,4,0.8,164455,0.0363,80812,Cope
6056,2016,Cincinnati,0.6188,118956,5,0.8,160000,0.0338,80743,Otis
6057,2016,Cincinnati,0.6188,118956,5,0.8,160000,0.0338,80720,Akron
6058,2016,Cincinnati,0.6188,118956,5,0.8,160000,0.0338,80740,Lindon
6059,2016,Cincinnati,0.6188,118956,5,0.8,160000,0.0338,80757,Woodrow
6060,2016,Cincinnati,0.6188,118956,5,0.8,160000,0.0338,80801,Anton
6061,2016,Cincinnati,0.6188,118956,5,0.8,160000,0.0338,80812,Cope
6062,2016,Cincinnati,0.703,99840,5,0.79,216211,0.04,80743,Otis
6063,2016,Cincinnati,0.703,99840,5,0.79,216211,0.04,80720,Akron
6064,2016,Cincinnati,0.703,99840,5,0.79,216211,0.04,80740,Lindon
6065,2016,Cincinnati,0.703,99840,5,0.79,216211,0.04,80757,Woodrow
6066,2016,Cincinnati,0.703,99840,5,0.79,216211,0.04,80801,Anton
6067,2016,Cincinnati,0.703,99840,5,0.79,216211,0.04,80812,Cope
6068,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34638,Land O Lakes
6069,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33545,Wesley Chapel
6070,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33576,San Antonio
6071,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34691,Holiday
6072,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34690,Holiday
6073,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34679,Aripeka
6074,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34669,Hudson
6075,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34668,Port Richey
6076,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34667,Hudson
6077,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34655,New Port Richey
6078,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34654,New Port Richey
6079,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34653,New Port Richey
6080,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34652,New Port Richey
6081,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34639,Land O Lakes
6082,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34637,Land O Lakes
6083,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,34610,Spring Hill
6084,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33523,Dade City
6085,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33525,Dade City
6086,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33540,Zephyrhills
6087,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33541,Zephyrhills
6088,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33542,Zephyrhills
6089,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33543,Wesley Chapel
6090,2018,Cincinnati,0.9705,126491,4,0.69,450000,0.045,33544,Wesley Chapel
6091,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33854,Lakeshore
6092,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33856,Nalcrest
6093,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33859,Lake Wales
6094,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33860,Mulberry
6095,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33867,River Ranch
6096,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33868,Polk City
6097,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33877,Waverly
6098,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33880,Winter Haven
6099,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33881,Winter Haven
6100,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33884,Winter Haven
6101,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33898,Lake Wales
6102,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33897,Davenport
6103,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33896,Davenport
6104,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,34759,Kissimmee
6105,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33801,Lakeland
6106,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33803,Lakeland
6107,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33805,Lakeland
6108,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33809,Lakeland
6109,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33810,Lakeland
6110,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33811,Lakeland
6111,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33812,Lakeland
6112,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33813,Lakeland
6113,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33815,Lakeland
6114,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33823,Auburndale
6115,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33827,Babson Park
6116,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33830,Bartow
6117,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33837,Davenport
6118,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33838,Dundee
6119,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33839,Eagle Lake
6120,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33841,Fort Meade
6121,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33843,Frostproof
6122,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33844,Haines City
6123,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33847,Homeland
6124,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33849,Kathleen
6125,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33850,Lake Alfred
6126,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33851,Lake Hamilton
6127,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33853,Lake Wales
6128,2018,Dallas,1.0482,112332,5,0.95,182400,0.0438,33855,Indian Lake Estates
6129,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33854,Lakeshore
6130,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33856,Nalcrest
6131,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33859,Lake Wales
6132,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33860,Mulberry
6133,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33867,River Ranch
6134,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33868,Polk City
6135,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33877,Waverly
6136,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33880,Winter Haven
6137,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33881,Winter Haven
6138,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33884,Winter Haven
6139,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33898,Lake Wales
6140,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33897,Davenport
6141,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33896,Davenport
6142,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,34759,Kissimmee
6143,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33801,Lakeland
6144,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33803,Lakeland
6145,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33805,Lakeland
6146,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33809,Lakeland
6147,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33810,Lakeland
6148,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33811,Lakeland
6149,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33812,Lakeland
6150,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33813,Lakeland
6151,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33815,Lakeland
6152,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33823,Auburndale
6153,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33827,Babson Park
6154,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33830,Bartow
6155,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33837,Davenport
6156,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33838,Dundee
6157,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33839,Eagle Lake
6158,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33841,Fort Meade
6159,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33843,Frostproof
6160,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33844,Haines City
6161,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33847,Homeland
6162,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33849,Kathleen
6163,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33850,Lake Alfred
6164,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33851,Lake Hamilton
6165,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33853,Lake Wales
6166,2018,Dallas,0.9576,101172,4,0.44,64500,0.0463,33855,Indian Lake Estates
6167,2018,Topeka,0.781,78936,5,0.8,316400,0.0399,32563,Gulf Breeze
6168,2018,Topeka,0.781,78936,5,0.8,316400,0.0399,32530,Bagdad
6169,2018,Topeka,0.781,78936,5,0.8,316400,0.0399,32570,Milton
6170,2018,Topeka,0.781,78936,5,0.8,316400,0.0399,32565,Jay
6171,2018,Topeka,0.781,78936,5,0.8,316400,0.0399,32566,Navarre
